0,148
1,703
2,548
3,575
4,306
5,98
6,735
7,83
8,886
9,948
10,845
11,830
12,864
13,970
14,557
15,232
16,745
17,533
18,295
19,52
20,5
21,138
22,324
23,812
24,541
25,713
26,548
27,768
28,692
29,282
30,427
31,367
32,828
33,166
34,577
35,460
36,815
37,889
38,963
39,879
40,71
41,546
42,550
43,727
44,437
45,649
46,456
47,929
48,399
49,431
50,763
51,741
52,846
53,13
54,262
55,342
56,255
57,218
58,176
59,986
60,541
61,66
62,164
63,276
64,659
65,845
66,637
67,949
68,827
69,796
70,987
71,442
72,60
73,889
74,975
75,227
76,743
77,776
78,927
79,688
80,13
81,376
82,186
83,110
84,297
85,807
86,551
87,659
88,18
89,693
90,218
91,281
92,992
93,391
94,986
95,406
96,840
97,871
98,939
99,538
100,30
101,79
102,947
103,604
104,313
105,19
106,221
107,483
108,556
109,788
110,634
111,899
112,145
113,197
114,767
115,849
116,891
117,153
118,160
119,521
120,524
121,736
122,623
123,798
124,539
125,970
126,997
127,482
128,705
129,305
130,866
131,115
132,560
133,855
134,316
135,429
136,156
137,377
138,887
139,921
140,685
141,731
142,356
143,303
144,796
145,782
146,22
147,783
148,717
149,452
150,360
151,265
152,132
153,543
154,82
155,512
156,133
157,531
158,96
159,533
160,97
161,267
162,974
163,486
164,367
165,4
166,99
167,267
168,228
169,266
170,373
171,750
172,429
173,928
174,406
175,559
176,751
177,993
178,448
179,542
180,778
181,788
182,998
183,151
184,50
185,401
186,880
187,295
188,522
189,713
190,356
191,955
192,242
193,566
194,195
195,139
196,375
197,422
198,195
199,24
200,851
201,62
202,290
203,410
204,15
205,748
206,521
207,269
208,987
209,750
210,147
211,41
212,153
213,595
214,933
215,584
216,474
217,720
218,188
219,780
220,779
221,87
222,590
223,743
224,235
225,144
226,740
227,417
228,587
229,211
230,783
231,636
232,749
233,744
234,350
235,914
236,62
237,419
238,557
239,635
240,466
241,353
242,784
243,191
244,198
245,212
246,589
247,128
248,985
249,354
250,637
251,10
252,171
253,956
254,624
255,14
256,821
257,596
258,524
259,942
260,984
261,429
262,153
263,501
264,281
265,901
266,326
267,492
268,81
269,547
270,695
271,51
272,568
273,314
274,659
275,566
276,917
277,791
278,122
279,858
280,69
281,999
282,448
283,645
284,435
285,855
286,709
287,818
288,420
289,770
290,107
291,936
292,178
293,669
294,238
295,404
296,248
297,574
298,763
299,744
300,740
301,680
302,397
303,851
304,683
305,882
306,294
307,389
308,324
309,727
310,525
311,673
312,861
313,680
314,613
315,362
316,497
317,749
318,260
319,258
320,496
321,19
322,921
323,37
324,160
325,511
326,111
327,201
328,612
329,342
330,447
331,700
332,845
333,470
334,831
335,584
336,397
337,233
338,736
339,975
340,12
341,594
342,463
343,522
344,150
345,948
346,28
347,66
348,687
349,131
350,385
351,712
352,869
353,390
354,642
355,388
356,683
357,254
358,887
359,465
360,671
361,457
362,764
363,220
364,963
365,745
366,537
367,612
368,254
369,497
370,69
371,139
372,654
373,903
374,445
375,878
376,301
377,810
378,872
379,210
380,282
381,558
382,221
383,71
384,335
385,834
386,591
387,489
388,288
389,307
390,503
391,574
392,879
393,775
394,841
395,795
396,675
397,271
398,469
399,802
400,640
401,216
402,856
403,808
404,897
405,855
406,363
407,431
408,462
409,140
410,161
411,885
412,782
413,361
414,173
415,764
416,65
417,973
418,642
419,626
420,428
421,928
422,412
423,83
424,470
425,567
426,942
427,232
428,935
429,2
430,829
431,441
432,964
433,743
434,427
435,650
436,47
437,811
438,988
439,685
440,483
441,698
442,50
443,184
444,930
445,960
446,286
447,203
448,420
449,25
450,814
451,196
452,983
453,697
454,367
455,118
456,989
457,419
458,318
459,280
460,338
461,268
462,850
463,632
464,546
465,429
466,866
467,906
468,789
469,20
470,776
471,65
472,376
473,965
474,868
475,57
476,638
477,827
478,111
479,71
480,231
481,105
482,215
483,772
484,738
485,852
486,61
487,75
488,602
489,753
490,65
491,903
492,24
493,568
494,130
495,989
496,896
497,130
498,120
499,941
500,340
501,879
502,293
503,760
504,54
505,259
506,726
507,191
508,755
509,53
510,790
511,129
512,441
513,901
514,701
515,390
516,899
517,297
