0,922
1,954
2,160
3,882
4,867
5,284
6,214
7,853
8,418
9,653
10,212
11,592
12,817
13,475
14,760
15,151
16,236
17,15
18,892
19,719
20,890
21,808
22,710
23,485
24,182
25,869
26,30
27,794
28,563
29,817
30,269
31,709
32,473
33,398
34,716
35,612
36,997
37,691
38,653
39,290
40,791
41,69
42,361
43,125
44,481
45,624
46,306
47,459
48,875
49,667
50,713
51,139
52,233
53,805
54,268
55,618
56,728
57,934
58,646
59,539
60,865
61,79
62,95
63,965
64,759
65,326
66,81
67,211
68,96
69,982
70,902
71,41
72,667
73,824
74,661
75,117
76,300
77,358
78,8
79,651
80,806
81,473
82,333
83,270
84,371
85,282
86,287
87,927
88,709
89,58
90,112
91,304
92,344
93,150
94,613
95,524
96,401
97,583
98,325
99,892
100,233
101,891
102,185
103,660
104,196
105,147
106,892
107,179
108,685
109,396
110,65
111,484
112,243
113,84
114,778
115,323
116,919
117,964
118,438
119,41
120,27
121,259
122,159
123,766
124,394
125,165
126,357
127,232
128,429
129,16
130,336
131,738
132,318
133,264
134,193
135,724
136,202
137,184
138,721
139,210
140,370
141,701
142,39
143,191
144,727
145,666
146,751
147,914
148,275
149,726
150,584
151,932
152,201
153,382
154,921
155,805
156,906
157,189
158,16
159,295
160,272
161,757
162,807
163,966
164,484
165,13
166,12
167,257
168,257
169,727
170,734
171,489
172,559
173,992
174,974
175,373
176,443
177,978
178,216
179,253
180,500
181,479
182,806
183,9
184,637
185,837
186,802
187,119
188,495
189,880
190,929
191,402
192,569
193,484
194,319
195,770
196,693
197,865
198,101
199,597
200,776
201,113
202,441
203,288
204,81
205,390
206,882
207,228
208,587
209,850
210,442
211,573
212,993
213,315
214,303
215,22
216,605
217,71
218,624
219,329
220,38
221,874
222,440
223,754
224,512
225,838
226,421
227,902
228,432
229,340
230,67
231,61
232,244
233,9
234,2
235,310
236,415
237,752
238,884
239,687
240,454
241,661
242,158
243,552
244,762
245,449
246,924
247,751
248,416
249,57
250,834
251,196
252,317
253,605
254,751
255,905
256,65
257,573
258,988
259,10
260,414
261,508
262,824
263,129
264,73
265,210
266,887
267,121
268,924
269,769
270,921
271,492
272,958
273,443
274,347
275,794
276,884
277,17
278,381
279,1
280,73
281,648
282,309
283,521
284,975
285,866
286,199
287,190
288,456
289,569
290,589
291,780
292,285
293,860
294,743
295,839
296,117
297,799
298,804
299,85
300,759
301,549
302,592
303,191
304,532
305,269
306,239
307,417
308,912
309,640
310,936
311,603
312,26
313,778
314,67
315,180
316,305
317,879
318,557
319,668
320,745
321,228
322,154
323,503
324,573
325,165
326,250
327,389
328,443
329,115
330,59
331,570
332,226
333,560
334,659
335,884
336,657
337,36
338,134
339,784
340,90
341,657
342,837
343,702
344,537
345,714
346,647
347,490
348,299
349,814
350,632
351,519
352,532
353,18
354,936
355,64
356,265
357,431
358,172
359,228
360,580
361,886
362,811
363,557
364,708
365,674
366,688
367,300
368,577
369,324
370,594
371,870
372,942
373,783
374,232
375,776
376,63
377,545
378,544
379,741
380,158
381,889
382,189
383,210
384,429
385,99
386,259
387,240
388,604
389,15
390,769
391,375
392,968
393,659
394,219
395,690
396,506
397,893
398,35
399,658
400,878
401,575
402,64
403,791
404,301
405,775
406,406
407,7
408,91
409,902
410,313
411,130
412,455
413,797
414,905
415,145
416,65
417,991
418,284
419,341
420,351
421,936
422,311
423,916
424,781
425,664
426,727
427,81
428,626
429,859
430,110
431,317
432,756
433,943
434,758
435,155
436,855
437,93
438,705
439,444
440,657
441,189
442,563
443,187
444,353
445,835
446,353
447,650
448,606
449,537
450,330
451,580
452,838
453,891
454,455
455,750
456,142
457,464
458,746
459,798
460,598
461,890
462,465
463,451
464,914
465,109
466,654
467,233
468,294
469,970
470,174
471,853
472,728
473,115
474,571
475,20
476,240
477,601
478,567
479,85
480,848
481,733
482,999
483,11
484,897
485,222
486,335
487,678
488,56
489,348
490,610
491,751
492,579
493,568
494,560
495,378
496,811
497,410
498,202
499,557
500,664
501,221
502,370
503,74
504,203
505,330
506,179
507,168
508,370
509,98
510,461
511,738
512,443
513,64
514,66
515,928
516,890
517,116
518,628
519,278
520,230
521,343
522,381
523,541
524,523
525,159
526,68
527,191
528,65
529,78
530,674
531,876
532,725
533,749
534,272
535,990
536,402
537,738
538,131
539,805
540,772
541,454
542,649
543,939
544,280
545,335
546,781
547,527
548,66
549,593
550,703
551,815
552,45
553,671
554,145
555,624
556,84
557,767
558,423
559,57
560,812
561,891
562,181
563,64
564,869
565,263
566,919
567,572
568,425
569,400
570,334
571,908
572,316
573,915
574,631
575,433
576,99
577,256
578,609
579,227
580,903
581,3
582,756
583,905
584,156
585,479
586,495
587,344
588,482
589,851
590,312
591,611
592,949
593,78
594,412
595,396
596,191
597,367
598,492
599,833
600,313
601,65
602,587
603,433
604,946
605,576
606,605
607,685
608,844
609,613
610,719
611,436
612,611
613,653
614,659
615,977
616,467
617,244
618,383
619,427
620,153
621,911
622,967
623,420
624,624
625,290
626,729
627,476
628,970
629,346
630,261
631,310
632,339
633,235
634,617
635,323
636,609
637,334
638,287
639,493
640,132
641,426
642,59
643,327
644,706
645,602
646,741
647,920
648,20
649,528
650,93
651,13
652,467
653,62
654,520
655,707
656,923
657,962
658,764
659,364
660,390
661,85
662,509
663,340
664,864
665,808
666,371
667,822
668,176
669,532
670,932
671,739
672,858
673,148
674,87
675,541
676,802
677,621
678,670
679,818
680,339
681,851
682,420
683,440
684,562
685,476
686,164
687,288
688,625
689,137
690,676
691,889
692,289
693,465
694,413
695,54
696,594
697,139
698,48
699,418
700,570
701,628
702,365
703,934
704,933
705,13
706,824
707,839
708,692
709,792
710,245
711,612
712,610
713,668
714,180
715,18
716,582
717,301
718,611
719,94
720,542
721,638
722,921
723,967
724,750
725,332
726,916
727,836
728,487
729,32
730,29
731,905
732,545
733,432
734,332
735,765
736,128
737,193
738,40
739,602
740,849
741,929
742,173
743,144
744,922
745,225
746,751
747,154
748,604
749,515
750,162
751,848
752,287
753,964
754,237
755,607
756,839
757,435
758,144
759,204
760,265
761,677
762,561
763,981
764,545
765,430
766,941
767,783
768,741
769,186
770,92
771,593
772,34
773,971
774,253
775,375
776,672
777,344
778,497
779,425
780,61
781,735
782,76
783,80
784,838
785,960
786,58
787,948
788,68
789,279
790,621
791,495
792,74
793,16
794,865
795,770
796,172
797,473
798,771
799,610
800,410
801,948
802,644
803,8
804,517
805,374
806,135
807,329
808,936
809,68
810,338
811,379
812,736
813,524
814,182
815,823
816,600
817,827
818,998
819,786
820,590
821,826
822,226
823,714
824,871
825,673
826,780
827,314
828,533
829,789
830,732
831,518
832,515
833,762
834,690
835,399
836,757
837,925
838,182
839,326
840,773
841,407
842,193
843,574
844,233
845,981
846,129
847,825
848,209
849,705
850,595
851,309
852,77
853,880
854,332
855,157
856,535
857,953
858,948
859,361
860,356
861,16
862,360
863,777
864,390
865,899
866,710
867,567
868,368
869,473
870,449
871,553
872,33
873,315
874,360
875,647
876,938
877,832
878,249
879,332
880,618
881,679
882,325
883,134
884,982
885,353
886,312
887,300
888,768
889,117
890,976
891,671
892,39
893,240
894,183
895,183
896,156
897,683
898,233
899,516
900,904
901,958
902,861
903,165
904,241
905,20
906,753
907,664
908,532
909,988
910,912
911,299
912,396
913,722
914,45
915,663
916,174
917,123
918,728
919,968
920,314
921,924
922,852
923,617
924,712
925,85
926,839
927,209
928,382
929,654
930,226
931,811
932,880
933,949
934,175
935,766
936,761
937,606
938,756
939,412
940,16
941,313
942,207
943,366
944,986
945,278
946,100
947,658
948,496
949,167
950,539
951,722
952,867
953,63
954,299
955,609
956,100
957,979
958,856
959,399
960,887
961,306
962,512
963,955
964,983
965,555
966,795
967,250
968,51
969,866
970,522
971,394
972,408
973,565
974,108
975,972
976,219
977,531
978,650
979,825
980,899
981,974
982,413
983,965
984,865
985,343
986,418
987,782
988,339
989,5
990,873
991,307
992,832
993,12
994,695
995,966
996,461
997,733
998,487
999,866
